variations = 3;
samples = 15;
instructions = 32;
registers = 32;
opcodes = 2;

targetMin = 0.000000f;
targetMax = 6.283185f;

mode = FIRESTARTER_CODE;
units = 1;
process = 0;
population = 4352;
iterations = 256;
candidates = 16;
generations = 5;
precision = 0;
evolve = FIRESTARTER_EVOLVE_BEST;
attempts = 32;
seed = 4321;
scale = 0.100000f;
startScale = 4.000000f;
startResult = 10.000000f;

FIRESTARTER_CODE: Generation=0  Age=0  Best=0.10966852  Time=2.1127 Seconds  Run Time=8.2849 Seconds  TestError=0.00000001
FIRESTARTER_CODE: Generation=47  Age=21  Best=0.02060163  Time=1.4335 Seconds  Run Time=67.8393 Seconds  TestError=9.98392868
FIRESTARTER_CODE: Generation=48  Age=22  Best=0.02060163  Time=1.3975 Seconds  Run Time=69.2457 Seconds  TestError=9.98392868
FIRESTARTER_CODE: Generation=49  Age=23  Best=0.02060163  Time=1.4342 Seconds  Run Time=70.7249 Seconds  TestError=9.98392868
FIRESTARTER_CODE: Generation=50  Age=24  Best=0.02060163  Time=1.4231 Seconds  Run Time=72.1533 Seconds  TestError=9.98392868
FIRESTARTER_CODE: Generation=51  Age=25  Best=0.02060163  Time=1.4375 Seconds  Run Time=73.6116 Seconds  TestError=9.98392868
FIRESTARTER_CODE: Generation=52  Age=26  Best=0.02060163  Time=1.4521 Seconds  Run Time=75.0708 Seconds  TestError=9.98392868
FIRESTARTER_CODE: Generation=53  Age=27  Best=0.02060163  Time=1.4761 Seconds  Run Time=76.6515 Seconds  TestError=9.98392868
FIRESTARTER_CODE: Generation=54  Age=28  Best=0.02060163  Time=1.4527 Seconds  Run Time=78.1761 Seconds  TestError=9.98392868
FIRESTARTER_CODE: Generation=55  Age=29  Best=0.02060163  Time=1.4767 Seconds  Run Time=79.7547 Seconds  TestError=9.98392868
FIRESTARTER_CODE: Generation=56  Age=30  Best=0.02060163  Time=1.4529 Seconds  Run Time=81.2784 Seconds  TestError=9.98392868
FIRESTARTER_CODE: Generation=57  Age=31  Best=0.02060163  Time=1.4599 Seconds  Run Time=82.8422 Seconds  TestError=9.98392868
FIRESTARTER_OPTIMIZE: Generation=0  Age=0  Best=0.00089586  Time=7.9158 Seconds  Run Time=90.9145 Seconds  TestError=0.00000000
FIRESTARTER_OPTIMIZE: Generation=1  Age=0  Best=0.00073940  Time=2.1736 Seconds  Run Time=93.1142 Seconds  TestError=0.00000113
FIRESTARTER_OPTIMIZE: Generation=2  Age=0  Best=0.00052406  Time=2.1952 Seconds  Run Time=95.3614 Seconds  TestError=0.00000136
FIRESTARTER_OPTIMIZE: Generation=3  Age=0  Best=0.00034265  Time=2.2086 Seconds  Run Time=97.6014 Seconds  TestError=0.00000000
FIRESTARTER_OPTIMIZE: Generation=4  Age=0  Best=0.00031590  Time=2.2235 Seconds  Run Time=99.8369 Seconds  TestError=0.00000248
FIRESTARTER_OPTIMIZE: Generation=5  Age=0  Best=0.00028729  Time=2.2289 Seconds  Run Time=102.1824 Seconds  TestError=0.00000072
FIRESTARTER_OPTIMIZE: Generation=6  Age=0  Best=0.00026758  Time=2.2417 Seconds  Run Time=104.5275 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Generation=7  Age=0  Best=0.00026119  Time=2.2834 Seconds  Run Time=106.9038 Seconds  TestError=0.00000072
FIRESTARTER_OPTIMIZE: Generation=8  Age=0  Best=0.00023687  Time=2.2398 Seconds  Run Time=109.1890 Seconds  TestError=0.00000077
FIRESTARTER_OPTIMIZE: Generation=9  Age=0  Best=0.00021136  Time=2.2462 Seconds  Run Time=111.5278 Seconds  TestError=0.00000058
FIRESTARTER_OPTIMIZE: Generation=10  Age=1  Best=0.00021136  Time=2.2423 Seconds  Run Time=113.8477 Seconds  TestError=0.00000058
FIRESTARTER_OPTIMIZE: Generation=11  Age=0  Best=0.00019309  Time=2.2917 Seconds  Run Time=116.2391 Seconds  TestError=0.00000183
FIRESTARTER_OPTIMIZE: Generation=12  Age=0  Best=0.00019021  Time=2.3418 Seconds  Run Time=118.6160 Seconds  TestError=0.00000404
FIRESTARTER_OPTIMIZE: Generation=13  Age=0  Best=0.00018787  Time=2.3394 Seconds  Run Time=121.0624 Seconds  TestError=0.00000151
FIRESTARTER_OPTIMIZE: Generation=14  Age=0  Best=0.00018421  Time=2.3358 Seconds  Run Time=123.5009 Seconds  TestError=0.00000054
FIRESTARTER_OPTIMIZE: Generation=15  Age=1  Best=0.00018421  Time=2.4001 Seconds  Run Time=126.0080 Seconds  TestError=0.00000054
FIRESTARTER_OPTIMIZE: Generation=16  Age=2  Best=0.00018421  Time=2.3536 Seconds  Run Time=128.4139 Seconds  TestError=0.00000054
FIRESTARTER_OPTIMIZE: Generation=17  Age=3  Best=0.00018421  Time=2.4027 Seconds  Run Time=130.9023 Seconds  TestError=0.00000054
FIRESTARTER_OPTIMIZE: Generation=18  Age=4  Best=0.00018421  Time=2.4261 Seconds  Run Time=133.3745 Seconds  TestError=0.00000054
FIRESTARTER_OPTIMIZE: Generation=19  Age=5  Best=0.00018421  Time=2.4702 Seconds  Run Time=135.8657 Seconds  TestError=0.00000054
FIRESTARTER_OPTIMIZE: Generation=20  Age=6  Best=0.00018421  Time=2.4476 Seconds  Run Time=138.4043 Seconds  TestError=0.00000054
FIRESTARTER_OPTIMIZE: Generation=21  Age=0  Best=0.00018144  Time=2.4482 Seconds  Run Time=140.9666 Seconds  TestError=0.00000136
FIRESTARTER_OPTIMIZE: Generation=22  Age=1  Best=0.00018144  Time=2.3899 Seconds  Run Time=143.4595 Seconds  TestError=0.00000136
FIRESTARTER_OPTIMIZE: Generation=23  Age=0  Best=0.00018047  Time=2.4214 Seconds  Run Time=145.9431 Seconds  TestError=0.00000052
FIRESTARTER_OPTIMIZE: Generation=24  Age=1  Best=0.00018047  Time=2.3393 Seconds  Run Time=148.3050 Seconds  TestError=0.00000052
FIRESTARTER_OPTIMIZE: Generation=25  Age=2  Best=0.00018047  Time=2.5476 Seconds  Run Time=150.9525 Seconds  TestError=0.00000052
FIRESTARTER_OPTIMIZE: Generation=26  Age=0  Best=0.00017798  Time=2.3920 Seconds  Run Time=153.3616 Seconds  TestError=0.00000133
FIRESTARTER_OPTIMIZE: Generation=27  Age=1  Best=0.00017798  Time=2.3569 Seconds  Run Time=155.7653 Seconds  TestError=0.00000133
FIRESTARTER_OPTIMIZE: Generation=28  Age=2  Best=0.00017798  Time=2.4734 Seconds  Run Time=158.3244 Seconds  TestError=0.00000133
FIRESTARTER_OPTIMIZE: Generation=29  Age=3  Best=0.00017798  Time=2.5920 Seconds  Run Time=160.9925 Seconds  TestError=0.00000133
FIRESTARTER_OPTIMIZE: Generation=30  Age=4  Best=0.00017798  Time=2.4545 Seconds  Run Time=163.5187 Seconds  TestError=0.00000133
FIRESTARTER_OPTIMIZE: Generation=31  Age=5  Best=0.00017798  Time=2.4313 Seconds  Run Time=166.0480 Seconds  TestError=0.00000133
FIRESTARTER_OPTIMIZE: Generation=32  Age=6  Best=0.00017798  Time=2.5199 Seconds  Run Time=168.6823 Seconds  TestError=0.00000133
FIRESTARTER_OPTIMIZE: Generation=33  Age=0  Best=0.00017518  Time=2.5516 Seconds  Run Time=171.2807 Seconds  TestError=0.00000014
FIRESTARTER_OPTIMIZE: Generation=34  Age=1  Best=0.00017518  Time=2.4686 Seconds  Run Time=173.8595 Seconds  TestError=0.00000014
FIRESTARTER_OPTIMIZE: Generation=35  Age=2  Best=0.00017518  Time=2.5379 Seconds  Run Time=176.4794 Seconds  TestError=0.00000014
FIRESTARTER_OPTIMIZE: Generation=36  Age=3  Best=0.00017518  Time=2.6978 Seconds  Run Time=179.1930 Seconds  TestError=0.00000014
FIRESTARTER_OPTIMIZE: Generation=37  Age=4  Best=0.00017518  Time=2.7570 Seconds  Run Time=182.0201 Seconds  TestError=0.00000014
FIRESTARTER_OPTIMIZE: Generation=38  Age=5  Best=0.00017518  Time=2.9696 Seconds  Run Time=185.0075 Seconds  TestError=0.00000014
FIRESTARTER_OPTIMIZE: Generation=39  Age=6  Best=0.00017518  Time=2.6815 Seconds  Run Time=187.7097 Seconds  TestError=0.00000014
FIRESTARTER_OPTIMIZE: Generation=40  Age=7  Best=0.00017518  Time=2.6136 Seconds  Run Time=190.4219 Seconds  TestError=0.00000014
FIRESTARTER_OPTIMIZE: Generation=41  Age=8  Best=0.00017518  Time=2.6331 Seconds  Run Time=193.1063 Seconds  TestError=0.00000014
