variations = 3;
samples = 15;
instructions = 32;
registers = 32;
opcodes = 2;

targetMin = 0.000000f;
targetMax = 6.283185f;

mode = FIRESTARTER_CODE;
units = 1;
process = 0;
population = 4352;
iterations = 256;
candidates = 16;
generations = 5;
precision = 0;
evolve = FIRESTARTER_EVOLVE_BEST;
attempts = 32;
seed = 4321;
scale = 0.100000f;
startScale = 4.000000f;
startResult = 10.000000f;

FIRESTARTER_CODE: Generation=0  Age=0  Best=0.10966852  Time=1.9857 Seconds  Run Time=4.9282 Seconds  TestError=0.00000001
FIRESTARTER_CODE: Generation=27  Age=0  Best=0.00741363  Time=1.1257 Seconds  Run Time=35.4730 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=28  Age=0  Best=0.00740945  Time=1.1407 Seconds  Run Time=36.7029 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=29  Age=0  Best=0.00740659  Time=1.1486 Seconds  Run Time=37.9298 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=30  Age=0  Best=0.00740623  Time=1.1534 Seconds  Run Time=39.1521 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=31  Age=1  Best=0.00740623  Time=1.1950 Seconds  Run Time=40.4057 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=32  Age=2  Best=0.00740623  Time=1.1690 Seconds  Run Time=41.5987 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=33  Age=3  Best=0.00740623  Time=1.1590 Seconds  Run Time=42.8149 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=34  Age=4  Best=0.00740623  Time=1.1085 Seconds  Run Time=43.9834 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=35  Age=5  Best=0.00740623  Time=1.1630 Seconds  Run Time=45.1509 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=36  Age=6  Best=0.00740623  Time=1.1749 Seconds  Run Time=46.3837 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=37  Age=7  Best=0.00740623  Time=1.2068 Seconds  Run Time=47.6349 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=38  Age=8  Best=0.00740623  Time=1.1939 Seconds  Run Time=48.8385 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=39  Age=9  Best=0.00740623  Time=1.1748 Seconds  Run Time=50.0294 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=40  Age=10  Best=0.00740623  Time=1.1781 Seconds  Run Time=51.2567 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=41  Age=11  Best=0.00740623  Time=1.2073 Seconds  Run Time=52.5036 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=42  Age=12  Best=0.00740623  Time=1.2334 Seconds  Run Time=53.7510 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=43  Age=13  Best=0.00740623  Time=1.2365 Seconds  Run Time=55.0860 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=44  Age=14  Best=0.00740623  Time=1.2269 Seconds  Run Time=56.4048 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=45  Age=15  Best=0.00740623  Time=1.2506 Seconds  Run Time=57.7592 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=46  Age=16  Best=0.00740623  Time=1.2265 Seconds  Run Time=59.0615 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=47  Age=17  Best=0.00740623  Time=1.2805 Seconds  Run Time=60.4403 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=48  Age=18  Best=0.00740623  Time=1.2580 Seconds  Run Time=61.7511 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=49  Age=19  Best=0.00740623  Time=1.2554 Seconds  Run Time=63.0745 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=50  Age=20  Best=0.00740623  Time=1.2766 Seconds  Run Time=64.4259 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=51  Age=21  Best=0.00740623  Time=1.3336 Seconds  Run Time=65.8108 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=52  Age=22  Best=0.00740623  Time=1.3412 Seconds  Run Time=67.2518 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=53  Age=23  Best=0.00740623  Time=1.3567 Seconds  Run Time=68.7084 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=54  Age=24  Best=0.00740623  Time=1.3267 Seconds  Run Time=70.1170 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=55  Age=25  Best=0.00740623  Time=1.3284 Seconds  Run Time=71.5531 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=56  Age=26  Best=0.00740623  Time=1.3407 Seconds  Run Time=72.8985 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=57  Age=27  Best=0.00740623  Time=1.3270 Seconds  Run Time=74.3224 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=58  Age=28  Best=0.00740623  Time=1.3619 Seconds  Run Time=75.6892 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=59  Age=29  Best=0.00740623  Time=1.3684 Seconds  Run Time=77.1346 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=60  Age=30  Best=0.00740623  Time=1.3730 Seconds  Run Time=78.5830 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=61  Age=31  Best=0.00740623  Time=1.3955 Seconds  Run Time=80.0446 Seconds  TestError=0.00000000
