variations = 3;
samples = 15;
instructions = 32;
registers = 32;
opcodes = 2;

targetMin = 0.000000f;
targetMax = 6.283185f;

mode = FIRESTARTER_CODE;
units = 1;
process = 0;
population = 17408;
iterations = 256;
candidates = 16;
generations = 1;
precision = 0;
evolve = FIRESTARTER_EVOLVE_BEST;
attempts = 32;
seed = 0;
scale = 0.100000f;
startScale = 4.000000f;
startResult = 10.000000f;

FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  83  Best=0.00900552  Result=0.00900552  Seed=C0A949BE  Best Result=14140  Best Index=14140  Best Seed=-1062647363  ResultHash=1874  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  84  Best=0.00900418  Result=0.00900418  Seed=C0A949BF  Best Result=09934  Best Index=09934  Best Seed=-1062647362  ResultHash=03DC  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  85  Best=0.00900385  Result=0.00900385  Seed=C0A949C0  Best Result=10447  Best Index=10447  Best Seed=-1062647361  ResultHash=C93C  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  86  Best=0.00900242  Result=0.00900242  Seed=C0A949C1  Best Result=11092  Best Index=11092  Best Seed=-1062647360  ResultHash=54AF  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  87  Best=0.00900018  Result=0.00900018  Seed=C0A949C2  Best Result=12244  Best Index=12244  Best Seed=-1062647359  ResultHash=3F4A  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  88  Best=0.00900018  Result=0.00900018  Seed=C0A949C3  Best Result=00449  Best Index=12244  Best Seed=-1062647358  ResultHash=1EDC  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  89  Best=0.00899947  Result=0.00899947  Seed=C0A949C4  Best Result=12112  Best Index=12112  Best Seed=-1062647357  ResultHash=770E  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  90  Best=0.00899765  Result=0.00899765  Seed=C0A949C5  Best Result=07180  Best Index=07180  Best Seed=-1062647356  ResultHash=E9D6  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  91  Best=0.00899494  Result=0.00899494  Seed=C0A949C6  Best Result=02152  Best Index=02152  Best Seed=-1062647355  ResultHash=40D8  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  92  Best=0.00899494  Result=0.00899494  Seed=C0A949C7  Best Result=02152  Best Index=02152  Best Seed=-1062647354  ResultHash=5148  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  93  Best=0.00899494  Result=0.00899494  Seed=C0A949C8  Best Result=00039  Best Index=07889  Best Seed=-1062647353  ResultHash=9564  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  94  Best=0.00898731  Result=0.00898731  Seed=C0A949C9  Best Result=15221  Best Index=15221  Best Seed=-1062647352  ResultHash=44FD  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  95  Best=0.00898719  Result=0.00898719  Seed=C0A949CA  Best Result=09309  Best Index=09309  Best Seed=-1062647351  ResultHash=CF86  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  96  Best=0.00898719  Result=0.00898719  Seed=C0A949CB  Best Result=02471  Best Index=09309  Best Seed=-1062647350  ResultHash=D1BC  ProgramHash=3FC0
