CUDA devices = 1
Device 0: NVIDIA GeForce RTX 4090 Laptop GPU

variations = 3
instructions = 32
registers = 30
opcodes = 3

targetMin = 0.000000f
targetMax = 6.283185f
target = 0.000001f

mode = FIRESTARTER_EVOLVE_SELECT
evolveSeed = 0
optimizeSeed = 0
tests = 16
streams = 1
units = 8
states = 16
population = 32768
generations = 0
passes = 512
samples = 15
iterations = 64
candidates = 0
attempts = 0
optimize = 1

scale = 0.300000f
startScale = 2.500000f
startResult = 10.000000f

FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 66  Old Result=0.00045455  Bad Result=10.00000000  MinIndex=23715  Best=0.00000454   BestAge=79  Time=4.585  Run Time=524.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 66  Old Result=0.00026810  Bad Result=10.00000000  MinIndex=2213  Best=0.00000454   BestAge=79  Time=4.585  Run Time=524.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 66  Old Result=0.00026810  Bad Result=10.00000000  MinIndex=2213  Best=0.00000454   BestAge=79  Time=4.585  Run Time=524.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 66  Old Result=0.00045455 >New Result=0.00041127  MinIndex=23715  Best=0.00000454   BestAge=80  Time=4.585  Run Time=524.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 66  Old Result=0.00000454  Bad Result=10.00000000  MinIndex=22617  Best=0.00000454   BestAge=80  Time=4.585  Run Time=524.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 66  Old Result=0.00003648  Bad Result=10.00000000  MinIndex=14059  Best=0.00000454   BestAge=80  Time=4.586  Run Time=524.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 66  Old Result=0.00000454  Bad Result=10.00000000  MinIndex=22617  Best=0.00000454   BestAge=80  Time=4.586  Run Time=524.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 66  Old Result=0.00026810  Bad Result=10.00000000  MinIndex=2213  Best=0.00000454   BestAge=80  Time=4.586  Run Time=524.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 66  Old Result=0.00000454  Bad Result=10.00000000  MinIndex=22617  Best=0.00000454   BestAge=80  Time=4.586  Run Time=524.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 67  Old Result=0.91295528 >New Result=0.04750109  MinIndex=29122  Best=0.00000454   BestAge=82  Time=4.699  Run Time=532.2
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 67  Old Result=0.00033975 >New Result=0.00011969  MinIndex=23715  Best=0.00000454   BestAge=83  Time=4.699  Run Time=532.2
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 67  Old Result=0.00000454  Bad Result=10.00000000  MinIndex=22617  Best=0.00000454   BestAge=83  Time=4.699  Run Time=532.2
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 67  Old Result=0.00000454  Bad Result=10.00000000  MinIndex=22617  Best=0.00000454   BestAge=83  Time=4.699  Run Time=532.2
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 67  Old Result=0.00121129 >New Result=0.00026122  MinIndex=23261  Best=0.00000454   BestAge=84  Time=4.699  Run Time=532.2
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 67  Old Result=0.00000454  Bad Result=10.00000000  MinIndex=22617  Best=0.00000454   BestAge=84  Time=4.699  Run Time=532.2
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 67  Old Result=0.00243049  Bad Result=10.00000000  MinIndex=11543  Best=0.00000454   BestAge=84  Time=4.699  Run Time=532.2
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 67  Old Result=0.00000454  Bad Result=10.00000000  MinIndex=22617  Best=0.00000454   BestAge=84  Time=4.699  Run Time=532.2
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 67  Old Result=0.00000454  Bad Result=10.00000000  MinIndex=22617  Best=0.00000454   BestAge=84  Time=4.699  Run Time=532.2
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 67  Old Result=0.00000454  Bad Result=10.00000000  MinIndex=22617  Best=0.00000454   BestAge=84  Time=4.699  Run Time=532.2
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 67  Old Result=0.00018789 >New Result=0.00001395  MinIndex=20325  Best=0.00000454   BestAge=85  Time=4.699  Run Time=532.2
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 67  Old Result=0.00003648  Bad Result=10.00000000  MinIndex=14059  Best=0.00000454   BestAge=85  Time=4.699  Run Time=532.2
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 67  Old Result=0.00000454  Bad Result=10.00000000  MinIndex=22617  Best=0.00000454   BestAge=85  Time=4.699  Run Time=532.2
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 67  Old Result=0.00000454  Bad Result=10.00000000  MinIndex=22617  Best=0.00000454   BestAge=85  Time=4.699  Run Time=532.2
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 67  Old Result=0.00000454  Bad Result=10.00000000  MinIndex=22617  Best=0.00000454   BestAge=85  Time=4.700  Run Time=532.2
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 67  Old Result=0.00245541 >New Result=0.00095189  MinIndex=4460  Best=0.00000454   BestAge=86  Time=4.700  Run Time=532.2
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 68  Old Result=0.95007038 >New Result=0.00156784  MinIndex=32488  Best=0.00000454   BestAge=88  Time=3.494  Run Time=538.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 68  Old Result=0.00001395  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=88  Time=3.495  Run Time=538.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 68  Old Result=0.00001395  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=88  Time=3.495  Run Time=538.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 68  Old Result=0.00001395  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=88  Time=3.495  Run Time=538.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 68  Old Result=0.00001395  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=88  Time=3.495  Run Time=538.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 68  Old Result=0.00001395  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=88  Time=3.495  Run Time=538.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 68  Old Result=0.00001395  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=88  Time=3.495  Run Time=538.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 68  Old Result=0.00001395  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=88  Time=3.495  Run Time=538.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 68  Old Result=0.00001395  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=88  Time=3.495  Run Time=538.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 68  Old Result=0.00001395  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=88  Time=3.495  Run Time=538.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 68  Old Result=0.00001395  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=88  Time=3.495  Run Time=538.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 68  Old Result=0.00001395  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=88  Time=3.495  Run Time=538.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 68  Old Result=0.00001395  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=88  Time=3.495  Run Time=538.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 68  Old Result=0.00001395  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=88  Time=3.495  Run Time=538.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 68  Old Result=0.00001395  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=88  Time=3.496  Run Time=538.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 68  Old Result=0.00001395  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=88  Time=3.496  Run Time=538.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 69  Old Result=0.92534125 >New Result=0.17372942  MinIndex=15650  Best=0.00000454   BestAge=90  Time=4.374  Run Time=544.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 69  Old Result=0.00001395  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=90  Time=4.374  Run Time=544.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 69  Old Result=0.00001395  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=90  Time=4.374  Run Time=544.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 69  Old Result=0.00001395  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=90  Time=4.374  Run Time=544.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 69  Old Result=0.00001395 >New Result=0.00001068  MinIndex=20325  Best=0.00000454   BestAge=91  Time=4.374  Run Time=544.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 69  Old Result=0.00001395 >New Result=0.00001231  MinIndex=20325  Best=0.00000454   BestAge=92  Time=4.374  Run Time=544.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 69  Old Result=0.00001395  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=92  Time=4.374  Run Time=544.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 69  Old Result=0.00001395  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=92  Time=4.374  Run Time=544.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 69  Old Result=0.00001395  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=92  Time=4.374  Run Time=544.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 69  Old Result=0.00001395  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=92  Time=4.374  Run Time=544.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 69  Old Result=0.00001395  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=92  Time=4.374  Run Time=544.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 69  Old Result=0.00001395  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=92  Time=4.374  Run Time=544.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 69  Old Result=0.00001395  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=92  Time=4.374  Run Time=544.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 69  Old Result=0.00001395  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=92  Time=4.374  Run Time=544.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 69  Old Result=0.00001395  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=92  Time=4.374  Run Time=544.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 69  Old Result=0.00001395  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=92  Time=4.374  Run Time=544.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 70  Old Result=0.79243350 >New Result=0.00742853  MinIndex=30891  Best=0.00000454   BestAge=94  Time=4.284  Run Time=551.6
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 70  Old Result=0.00001068  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=94  Time=4.284  Run Time=551.6
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 70  Old Result=0.00001068  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=94  Time=4.284  Run Time=551.6
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 70  Old Result=0.00001068  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=94  Time=4.284  Run Time=551.6
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 70  Old Result=0.00001068  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=94  Time=4.284  Run Time=551.6
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 70  Old Result=0.00001068  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=94  Time=4.284  Run Time=551.6
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 70  Old Result=0.00001068  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=94  Time=4.284  Run Time=551.6
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 70  Old Result=0.00001068  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=94  Time=4.284  Run Time=551.6
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 70  Old Result=0.00001068 >New Result=0.00000766  MinIndex=20325  Best=0.00000454   BestAge=95  Time=4.284  Run Time=551.6
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 70  Old Result=0.00001068  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=95  Time=4.284  Run Time=551.6
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 70  Old Result=0.00001068  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=95  Time=4.284  Run Time=551.6
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 70  Old Result=0.00001068  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=95  Time=4.284  Run Time=551.6
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 70  Old Result=0.00001068  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=95  Time=4.284  Run Time=551.6
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 70  Old Result=0.00001068  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=95  Time=4.284  Run Time=551.6
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 70  Old Result=0.00001068  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=95  Time=4.285  Run Time=551.6
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 70  Old Result=0.00001068  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=95  Time=4.285  Run Time=551.6
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 71  Old Result=0.88512433 >New Result=0.00185287  MinIndex=24337  Best=0.00000454   BestAge=97  Time=4.309  Run Time=558.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 71  Old Result=0.00000766  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=97  Time=4.309  Run Time=558.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 71  Old Result=0.00000766  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=97  Time=4.309  Run Time=558.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 71  Old Result=0.00000766  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=97  Time=4.309  Run Time=558.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 71  Old Result=0.00000766  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=97  Time=4.310  Run Time=558.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 71  Old Result=0.00000766  Bad Result=10.00000000  MinIndex=20325  Best=0.00000454   BestAge=97  Time=4.310  Run Time=558.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 71  Old Result=0.00000766 *New Result=0.00000447  MinIndex=20325  Best=0.00000447   BestAge=0  Time=4.310  Run Time=558.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 71  Old Result=0.00000766 *New Result=0.00000322  MinIndex=20325  Best=0.00000322   BestAge=0  Time=4.318  Run Time=558.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 71  Old Result=0.00000766  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=0  Time=4.333  Run Time=558.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 71  Old Result=0.00000766  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=0  Time=4.333  Run Time=558.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 71  Old Result=0.00000766  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=0  Time=4.333  Run Time=558.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 71  Old Result=0.00000766  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=0  Time=4.333  Run Time=558.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 71  Old Result=0.00000766  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=0  Time=4.333  Run Time=558.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 71  Old Result=0.00000766  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=0  Time=4.333  Run Time=558.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 71  Old Result=0.00000766  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=0  Time=4.333  Run Time=558.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 71  Old Result=0.00000766  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=0  Time=4.334  Run Time=558.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 72  Old Result=0.79173744 >New Result=0.00052422  MinIndex=8302  Best=0.00000322   BestAge=2  Time=3.683  Run Time=564.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 72  Old Result=0.00000322  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=2  Time=3.683  Run Time=564.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 72  Old Result=0.00000322  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=2  Time=3.683  Run Time=564.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 72  Old Result=0.00000322  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=2  Time=3.683  Run Time=564.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 72  Old Result=0.00000322  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=2  Time=3.683  Run Time=564.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 72  Old Result=0.00000322  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=2  Time=3.683  Run Time=564.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 72  Old Result=0.00000322  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=2  Time=3.683  Run Time=564.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 72  Old Result=0.00000322  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=2  Time=3.683  Run Time=564.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 72  Old Result=0.00000322  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=2  Time=3.683  Run Time=564.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 72  Old Result=0.00000322  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=2  Time=3.683  Run Time=564.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 72  Old Result=0.00000322  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=2  Time=3.683  Run Time=564.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 72  Old Result=0.00000322  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=2  Time=3.683  Run Time=564.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 72  Old Result=0.00000322  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=2  Time=3.683  Run Time=564.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 72  Old Result=0.00000322  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=2  Time=3.684  Run Time=564.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 72  Old Result=0.00000322  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=2  Time=3.684  Run Time=564.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 72  Old Result=0.00000322  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=2  Time=3.684  Run Time=564.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 73  Old Result=1.06491196 >New Result=0.17371708  MinIndex=588  Best=0.00000322   BestAge=4  Time=3.813  Run Time=571.3
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 73  Old Result=0.00000322  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=4  Time=3.813  Run Time=571.3
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 73  Old Result=0.00000322  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=4  Time=3.813  Run Time=571.3
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 73  Old Result=0.00000322  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=4  Time=3.813  Run Time=571.3
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 73  Old Result=0.00000322  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=4  Time=3.813  Run Time=571.3
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 73  Old Result=0.00000322  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=4  Time=3.813  Run Time=571.3
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 73  Old Result=0.00000322  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=4  Time=3.813  Run Time=571.3
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 73  Old Result=0.00000322  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=4  Time=3.813  Run Time=571.3
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 73  Old Result=0.00000322  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=4  Time=3.813  Run Time=571.3
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 73  Old Result=0.00000322  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=4  Time=3.813  Run Time=571.3
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 73  Old Result=0.00000322  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=4  Time=3.813  Run Time=571.3
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 73  Old Result=0.00000322  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=4  Time=3.814  Run Time=571.3
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 73  Old Result=0.00000322  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=4  Time=3.814  Run Time=571.3
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 73  Old Result=0.00000322  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=4  Time=3.814  Run Time=571.3
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 73  Old Result=0.00000322  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=4  Time=3.814  Run Time=571.3
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 73  Old Result=0.00000322  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=4  Time=3.814  Run Time=571.3
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 74  Old Result=0.93219924 >New Result=0.00738204  MinIndex=22869  Best=0.00000322   BestAge=6  Time=3.717  Run Time=577.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 74  Old Result=0.00000322  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=6  Time=3.717  Run Time=577.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 74  Old Result=0.00000322  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=6  Time=3.717  Run Time=577.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 74  Old Result=0.00000322  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=6  Time=3.717  Run Time=577.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 74  Old Result=0.00000322  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=6  Time=3.717  Run Time=577.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 74  Old Result=0.00000322  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=6  Time=3.717  Run Time=577.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 74  Old Result=0.00000322  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=6  Time=3.717  Run Time=577.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 74  Old Result=0.00000322  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=6  Time=3.717  Run Time=577.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 74  Old Result=0.00000322  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=6  Time=3.717  Run Time=577.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 74  Old Result=0.00000322  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=6  Time=3.717  Run Time=577.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 74  Old Result=0.00000322  Bad Result=10.00000000  MinIndex=20325  Best=0.00000322   BestAge=6  Time=3.717  Run Time=577.7
