CUDA devices = 1
Device 0: NVIDIA GeForce RTX 4090

variations = 3
instructions = 32
registers = 30
opcodes = 3

targetMin = 0.000000f
targetMax = 6.283185f
target = 0.000001f

mode = FIRESTARTER_EVOLVE_SELECT
evolveSeed = 0
optimizeSeed = 0
tests = 16
streams = 1
units = 8
states = 16
population = 32768
generations = 0
passes = 512
samples = 15
iterations = 64
candidates = 0
attempts = 0
optimize = 1

scale = 0.300000f
startScale = 2.500000f
startResult = 10.000000f

FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation=  0  Old Result=0.85434175 *New Result=0.00723585  MinIndex=32564  Best=0.00723585   BestAge=0  Time=1.288  Run Time=107.1
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation=  4  Old Result=0.74097049 >New Result=0.00605035  MinIndex=11010  Best=0.00000215   BestAge=22  Time=0.950  Run Time=199.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation=  4  Old Result=0.85910535 >New Result=0.00015134  MinIndex=22298  Best=0.00000215   BestAge=23  Time=0.950  Run Time=199.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation=  4  Old Result=0.82039487 >New Result=0.00014079  MinIndex=19209  Best=0.00000215   BestAge=24  Time=0.950  Run Time=199.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation=  4  Old Result=0.93403625 >New Result=0.00005364  MinIndex=24408  Best=0.00000215   BestAge=25  Time=0.950  Run Time=199.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation=  4  Old Result=0.92183477 >New Result=0.00036001  MinIndex=784  Best=0.00000215   BestAge=26  Time=0.950  Run Time=199.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation=  4  Old Result=0.93622541 >New Result=0.00012064  MinIndex=7467  Best=0.00000215   BestAge=27  Time=0.950  Run Time=199.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation=  4  Old Result=0.88183898 >New Result=0.00373805  MinIndex=17556  Best=0.00000215   BestAge=28  Time=0.950  Run Time=199.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation=  4  Old Result=0.80563414 >New Result=0.00492245  MinIndex=14765  Best=0.00000215   BestAge=29  Time=0.950  Run Time=199.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation=  4  Old Result=0.85603732 >New Result=0.01636398  MinIndex=14300  Best=0.00000215   BestAge=30  Time=0.950  Run Time=199.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation=  4  Old Result=0.70832396 >New Result=0.00161302  MinIndex=20820  Best=0.00000215   BestAge=31  Time=0.950  Run Time=199.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation=  4  Old Result=0.78270698 >New Result=0.00141764  MinIndex=7135  Best=0.00000215   BestAge=32  Time=0.950  Run Time=199.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation=  4  Old Result=0.84630257 >New Result=0.30318552  MinIndex=24315  Best=0.00000215   BestAge=33  Time=0.950  Run Time=199.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation=  4  Old Result=0.78427267 >New Result=0.03647542  MinIndex=10462  Best=0.00000215   BestAge=34  Time=0.950  Run Time=199.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation=  4  Old Result=0.67180014 >New Result=0.00097221  MinIndex=6035  Best=0.00000215   BestAge=35  Time=0.950  Run Time=199.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation=  4  Old Result=0.82067543 >New Result=0.00002456  MinIndex=4868  Best=0.00000215   BestAge=36  Time=0.950  Run Time=199.9
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation=  5  Old Result=0.94022715 >New Result=0.00760394  MinIndex=30589  Best=0.00000215   BestAge=38  Time=1.043  Run Time=219.6
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation=  5  Old Result=0.84745699 *New Result=0.00000095  MinIndex=22511  Best=0.00000095   BestAge=0  Time=1.043  Run Time=219.6
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation=  5  Old Result=1.07104111 >New Result=0.00107443  MinIndex=3615  Best=0.00000095   BestAge=1  Time=1.046  Run Time=219.6
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation=  5  Old Result=0.84341121 >New Result=0.01638371  MinIndex=1685  Best=0.00000095   BestAge=2  Time=1.046  Run Time=219.6
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation=  5  Old Result=0.83151948 >New Result=0.00917530  MinIndex=21530  Best=0.00000095   BestAge=3  Time=1.046  Run Time=219.6
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation=  5  Old Result=0.82624131 >New Result=0.01641256  MinIndex=3705  Best=0.00000095   BestAge=4  Time=1.046  Run Time=219.6
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation=  5  Old Result=0.79225647 >New Result=0.35643935  MinIndex=5191  Best=0.00000095   BestAge=5  Time=1.046  Run Time=219.6
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation=  5  Old Result=0.84987003 >New Result=0.43208486  MinIndex=5593  Best=0.00000095   BestAge=6  Time=1.046  Run Time=219.6
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation=  5  Old Result=0.87460160 >New Result=0.00004323  MinIndex=21633  Best=0.00000095   BestAge=7  Time=1.046  Run Time=219.6
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation=  5  Old Result=0.81840235 >New Result=0.00373298  MinIndex=15476  Best=0.00000095   BestAge=8  Time=1.046  Run Time=219.6
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation=  5  Old Result=0.95038909 >New Result=0.00003511  MinIndex=304  Best=0.00000095   BestAge=9  Time=1.046  Run Time=219.6
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation=  5  Old Result=0.95922756 *New Result=0.00000066  MinIndex=21344  Best=0.00000066   BestAge=0  Time=1.046  Run Time=219.6
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation=  5  Old Result=0.85002756 >New Result=0.00103641  MinIndex=3850  Best=0.00000066   BestAge=1  Time=1.053  Run Time=219.6
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation=  5  Old Result=0.73146582 >New Result=0.00591862  MinIndex=9590  Best=0.00000066   BestAge=2  Time=1.053  Run Time=219.6
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation=  5  Old Result=0.83177114 >New Result=0.00904572  MinIndex=25489  Best=0.00000066   BestAge=3  Time=1.053  Run Time=219.6
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation=  5  Old Result=0.81710541 >New Result=0.00000489  MinIndex=21407  Best=0.00000066   BestAge=4  Time=1.053  Run Time=219.6
