variations = 3;
samples = 15;
instructions = 32;
registers = 32;
opcodes = 2;

targetMin = 0.000000f;
targetMax = 6.283185f;

mode = FIRESTARTER_OPTIMIZE;
units = 1;
processes = 0;
population = 69632;
iterations = 512;
candidates = 16;
generations = 100;
precision = 256;
evolve = FIRESTARTER_EVOLVE_BEST;
attempts = 32;
seed = 0;
scale = 0.100000f;
startScale = 4.000000f;
startResult = 10.000000f;

FIRESTARTER_OPTIMIZE: Seed=0  Generation=0  Age=0  Best=0.00021088  BestSeed=0  Time=2.3561 Seconds  Run Time=3.7967 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=14  Generation=14  Age=0  Best=0.00003295  BestSeed=14  Time=0.8927 Seconds  Run Time=16.2869 Seconds  TestError=0.00000023
FIRESTARTER_OPTIMIZE: Seed=15  Generation=15  Age=0  Best=0.00003281  BestSeed=15  Time=0.8945 Seconds  Run Time=17.1816 Seconds  TestError=0.00000012
FIRESTARTER_OPTIMIZE: Seed=16  Generation=16  Age=0  Best=0.00003049  BestSeed=16  Time=0.8943 Seconds  Run Time=18.0759 Seconds  TestError=0.00000012
FIRESTARTER_OPTIMIZE: Seed=17  Generation=17  Age=1  Best=0.00003049  BestSeed=16  Time=0.8938 Seconds  Run Time=18.9601 Seconds  TestError=0.00000012
FIRESTARTER_OPTIMIZE: Seed=18  Generation=18  Age=0  Best=0.00002933  BestSeed=18  Time=0.8837 Seconds  Run Time=19.8535 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Seed=19  Generation=19  Age=0  Best=0.00002909  BestSeed=19  Time=0.8999 Seconds  Run Time=20.7535 Seconds  TestError=0.00000012
FIRESTARTER_OPTIMIZE: Seed=20  Generation=20  Age=0  Best=0.00002864  BestSeed=20  Time=0.8959 Seconds  Run Time=21.6493 Seconds  TestError=0.00000012
FIRESTARTER_OPTIMIZE: Seed=21  Generation=21  Age=0  Best=0.00002840  BestSeed=21  Time=0.8961 Seconds  Run Time=22.5454 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=22  Generation=22  Age=0  Best=0.00002819  BestSeed=22  Time=0.9013 Seconds  Run Time=23.4467 Seconds  TestError=0.00000016
FIRESTARTER_OPTIMIZE: Seed=23  Generation=23  Age=1  Best=0.00002819  BestSeed=22  Time=0.9011 Seconds  Run Time=24.3381 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=24  Generation=24  Age=0  Best=0.00002205  BestSeed=24  Time=0.8912 Seconds  Run Time=25.2395 Seconds  TestError=0.00000048
FIRESTARTER_OPTIMIZE: Seed=25  Generation=25  Age=0  Best=0.00001687  BestSeed=25  Time=0.9043 Seconds  Run Time=26.1436 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Seed=26  Generation=26  Age=0  Best=0.00001600  BestSeed=26  Time=0.9023 Seconds  Run Time=27.0457 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Seed=27  Generation=27  Age=1  Best=0.00001600  BestSeed=26  Time=0.9029 Seconds  Run Time=27.9390 Seconds  TestError=0.00000003
FIRESTARTER_OPTIMIZE: Seed=28  Generation=28  Age=0  Best=0.00001514  BestSeed=28  Time=0.8916 Seconds  Run Time=28.8404 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Seed=29  Generation=29  Age=1  Best=0.00001514  BestSeed=28  Time=0.9021 Seconds  Run Time=29.7327 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Seed=30  Generation=30  Age=2  Best=0.00001514  BestSeed=28  Time=0.8877 Seconds  Run Time=30.6204 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Seed=31  Generation=31  Age=3  Best=0.00001514  BestSeed=28  Time=0.8874 Seconds  Run Time=31.5079 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Seed=32  Generation=32  Age=4  Best=0.00001514  BestSeed=28  Time=0.8893 Seconds  Run Time=32.3972 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Seed=33  Generation=33  Age=5  Best=0.00001514  BestSeed=28  Time=0.8905 Seconds  Run Time=33.2877 Seconds  TestError=0.00000000
FIRESTARTER_OPTIMIZE: Seed=34  Generation=34  Age=6  Best=0.00001514  BestSeed=28  Time=0.8894 Seconds  Run Time=34.1770 Seconds  TestError=0.00000012
FIRESTARTER_OPTIMIZE: Seed=35  Generation=35  Age=7  Best=0.00001514  BestSeed=28  Time=0.8886 Seconds  Run Time=35.0656 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Seed=36  Generation=36  Age=8  Best=0.00001514  BestSeed=28  Time=0.8868 Seconds  Run Time=35.9524 Seconds  TestError=0.00000012
FIRESTARTER_OPTIMIZE: Seed=37  Generation=37  Age=9  Best=0.00001514  BestSeed=28  Time=0.8904 Seconds  Run Time=36.8428 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=38  Generation=38  Age=10  Best=0.00001514  BestSeed=28  Time=0.8904 Seconds  Run Time=37.7332 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=39  Generation=39  Age=11  Best=0.00001514  BestSeed=28  Time=0.8896 Seconds  Run Time=38.6228 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=40  Generation=40  Age=12  Best=0.00001514  BestSeed=28  Time=0.8892 Seconds  Run Time=39.5120 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=41  Generation=41  Age=13  Best=0.00001514  BestSeed=28  Time=0.8900 Seconds  Run Time=40.4020 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Seed=42  Generation=42  Age=0  Best=0.00001511  BestSeed=42  Time=0.8917 Seconds  Run Time=41.3039 Seconds  TestError=0.00000007
FIRESTARTER_OPTIMIZE: Seed=43  Generation=43  Age=1  Best=0.00001511  BestSeed=42  Time=0.9025 Seconds  Run Time=42.1963 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=44  Generation=44  Age=2  Best=0.00001511  BestSeed=42  Time=0.8916 Seconds  Run Time=43.0879 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Seed=45  Generation=45  Age=3  Best=0.00001511  BestSeed=42  Time=0.8934 Seconds  Run Time=43.9814 Seconds  TestError=0.00000028
FIRESTARTER_OPTIMIZE: Seed=46  Generation=46  Age=4  Best=0.00001511  BestSeed=42  Time=0.8905 Seconds  Run Time=44.8718 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=47  Generation=47  Age=5  Best=0.00001511  BestSeed=42  Time=0.8924 Seconds  Run Time=45.7642 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Seed=48  Generation=48  Age=6  Best=0.00001511  BestSeed=42  Time=0.8932 Seconds  Run Time=46.6574 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Seed=49  Generation=49  Age=7  Best=0.00001511  BestSeed=42  Time=0.8956 Seconds  Run Time=47.5530 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Seed=50  Generation=50  Age=8  Best=0.00001511  BestSeed=42  Time=0.8952 Seconds  Run Time=48.4483 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Seed=51  Generation=51  Age=0  Best=0.00001502  BestSeed=51  Time=0.8935 Seconds  Run Time=49.3514 Seconds  TestError=0.00000012
FIRESTARTER_OPTIMIZE: Seed=52  Generation=52  Age=0  Best=0.00001121  BestSeed=52  Time=0.9063 Seconds  Run Time=50.2577 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=53  Generation=53  Age=1  Best=0.00001121  BestSeed=52  Time=0.9116 Seconds  Run Time=51.1596 Seconds  TestError=0.00000012
FIRESTARTER_OPTIMIZE: Seed=54  Generation=54  Age=2  Best=0.00001121  BestSeed=52  Time=0.8978 Seconds  Run Time=52.0574 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Seed=55  Generation=55  Age=3  Best=0.00001121  BestSeed=52  Time=0.8965 Seconds  Run Time=52.9539 Seconds  TestError=0.00000001
FIRESTARTER_OPTIMIZE: Seed=56  Generation=56  Age=4  Best=0.00001121  BestSeed=52  Time=0.8929 Seconds  Run Time=53.8468 Seconds  TestError=0.00000001
FIRESTARTER_OPTIMIZE: Seed=57  Generation=57  Age=5  Best=0.00001121  BestSeed=52  Time=0.8912 Seconds  Run Time=54.7379 Seconds  TestError=0.00000001
FIRESTARTER_OPTIMIZE: Seed=58  Generation=58  Age=6  Best=0.00001121  BestSeed=52  Time=0.8921 Seconds  Run Time=55.6301 Seconds  TestError=0.00000018
FIRESTARTER_OPTIMIZE: Seed=59  Generation=59  Age=7  Best=0.00001121  BestSeed=52  Time=0.8929 Seconds  Run Time=56.5230 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=60  Generation=60  Age=8  Best=0.00001121  BestSeed=52  Time=0.8966 Seconds  Run Time=57.4196 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Seed=61  Generation=61  Age=9  Best=0.00001121  BestSeed=52  Time=0.8955 Seconds  Run Time=58.3151 Seconds  TestError=0.00000012
FIRESTARTER_OPTIMIZE: Seed=62  Generation=62  Age=10  Best=0.00001121  BestSeed=52  Time=0.8957 Seconds  Run Time=59.2108 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Seed=63  Generation=63  Age=0  Best=0.00001115  BestSeed=63  Time=0.8943 Seconds  Run Time=60.1147 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=64  Generation=64  Age=1  Best=0.00001115  BestSeed=63  Time=0.9089 Seconds  Run Time=61.0140 Seconds  TestError=0.00000012
FIRESTARTER_OPTIMIZE: Seed=65  Generation=65  Age=2  Best=0.00001115  BestSeed=63  Time=0.8977 Seconds  Run Time=61.9116 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=66  Generation=66  Age=3  Best=0.00001115  BestSeed=63  Time=0.9006 Seconds  Run Time=62.8123 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Seed=67  Generation=67  Age=4  Best=0.00001115  BestSeed=63  Time=0.9000 Seconds  Run Time=63.7123 Seconds  TestError=0.00000060
FIRESTARTER_OPTIMIZE: Seed=68  Generation=68  Age=5  Best=0.00001115  BestSeed=63  Time=0.8981 Seconds  Run Time=64.6104 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Seed=69  Generation=69  Age=6  Best=0.00001115  BestSeed=63  Time=0.9006 Seconds  Run Time=65.5110 Seconds  TestError=0.00000018
FIRESTARTER_OPTIMIZE: Seed=70  Generation=70  Age=7  Best=0.00001115  BestSeed=63  Time=0.8983 Seconds  Run Time=66.4093 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Seed=71  Generation=71  Age=8  Best=0.00001115  BestSeed=63  Time=0.8976 Seconds  Run Time=67.3069 Seconds  TestError=0.00000018
FIRESTARTER_OPTIMIZE: Seed=72  Generation=72  Age=0  Best=0.00001109  BestSeed=72  Time=0.9008 Seconds  Run Time=68.2174 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=73  Generation=73  Age=1  Best=0.00001109  BestSeed=72  Time=0.9130 Seconds  Run Time=69.1207 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Seed=74  Generation=74  Age=2  Best=0.00001109  BestSeed=72  Time=0.9004 Seconds  Run Time=70.0212 Seconds  TestError=0.00000048
FIRESTARTER_OPTIMIZE: Seed=75  Generation=75  Age=3  Best=0.00001109  BestSeed=72  Time=0.9020 Seconds  Run Time=70.9232 Seconds  TestError=0.00000013
FIRESTARTER_OPTIMIZE: Seed=76  Generation=76  Age=4  Best=0.00001109  BestSeed=72  Time=0.9010 Seconds  Run Time=71.8241 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=77  Generation=77  Age=5  Best=0.00001109  BestSeed=72  Time=0.9026 Seconds  Run Time=72.7267 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=78  Generation=78  Age=6  Best=0.00001109  BestSeed=72  Time=0.9020 Seconds  Run Time=73.6287 Seconds  TestError=0.00000048
FIRESTARTER_OPTIMIZE: Seed=79  Generation=79  Age=7  Best=0.00001109  BestSeed=72  Time=0.9024 Seconds  Run Time=74.5311 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Seed=80  Generation=80  Age=8  Best=0.00001109  BestSeed=72  Time=0.9022 Seconds  Run Time=75.4332 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Seed=81  Generation=81  Age=9  Best=0.00001109  BestSeed=72  Time=0.9067 Seconds  Run Time=76.3399 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=82  Generation=82  Age=10  Best=0.00001109  BestSeed=72  Time=0.9031 Seconds  Run Time=77.2430 Seconds  TestError=0.00000048
FIRESTARTER_OPTIMIZE: Seed=83  Generation=83  Age=11  Best=0.00001109  BestSeed=72  Time=0.9032 Seconds  Run Time=78.1461 Seconds  TestError=0.00000018
FIRESTARTER_OPTIMIZE: Seed=84  Generation=84  Age=0  Best=0.00001103  BestSeed=84  Time=0.9038 Seconds  Run Time=79.0596 Seconds  TestError=0.00000048
FIRESTARTER_OPTIMIZE: Seed=85  Generation=85  Age=0  Best=0.00001101  BestSeed=85  Time=0.9175 Seconds  Run Time=79.9771 Seconds  TestError=0.00000012
FIRESTARTER_OPTIMIZE: Seed=86  Generation=86  Age=1  Best=0.00001101  BestSeed=85  Time=0.9177 Seconds  Run Time=80.8851 Seconds  TestError=0.00000012
FIRESTARTER_OPTIMIZE: Seed=87  Generation=87  Age=2  Best=0.00001101  BestSeed=85  Time=0.9054 Seconds  Run Time=81.7905 Seconds  TestError=0.00000048
FIRESTARTER_OPTIMIZE: Seed=88  Generation=88  Age=3  Best=0.00001101  BestSeed=85  Time=0.9091 Seconds  Run Time=82.6996 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Seed=89  Generation=89  Age=4  Best=0.00001101  BestSeed=85  Time=0.9053 Seconds  Run Time=83.6049 Seconds  TestError=0.00000012
FIRESTARTER_OPTIMIZE: Seed=90  Generation=90  Age=5  Best=0.00001101  BestSeed=85  Time=0.9086 Seconds  Run Time=84.5136 Seconds  TestError=0.00000019
FIRESTARTER_OPTIMIZE: Seed=91  Generation=91  Age=6  Best=0.00001101  BestSeed=85  Time=0.9091 Seconds  Run Time=85.4226 Seconds  TestError=0.00000048
FIRESTARTER_OPTIMIZE: Seed=92  Generation=92  Age=7  Best=0.00001101  BestSeed=85  Time=0.9088 Seconds  Run Time=86.3313 Seconds  TestError=0.00000027
FIRESTARTER_OPTIMIZE: Seed=93  Generation=93  Age=8  Best=0.00001101  BestSeed=85  Time=0.9072 Seconds  Run Time=87.2385 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Seed=94  Generation=94  Age=9  Best=0.00001101  BestSeed=85  Time=0.9076 Seconds  Run Time=88.1461 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=95  Generation=95  Age=10  Best=0.00001101  BestSeed=85  Time=0.9089 Seconds  Run Time=89.0550 Seconds  TestError=0.00000006
FIRESTARTER_OPTIMIZE: Seed=96  Generation=96  Age=11  Best=0.00001101  BestSeed=85  Time=0.9117 Seconds  Run Time=89.9667 Seconds  TestError=0.00000048
FIRESTARTER_OPTIMIZE: Seed=97  Generation=97  Age=12  Best=0.00001101  BestSeed=85  Time=0.9093 Seconds  Run Time=90.8761 Seconds  TestError=0.00000006
FIRESTARTER_OPTIMIZE: Seed=98  Generation=98  Age=13  Best=0.00001101  BestSeed=85  Time=0.9107 Seconds  Run Time=91.7868 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Seed=99  Generation=99  Age=14  Best=0.00001101  BestSeed=85  Time=0.9119 Seconds  Run Time=92.6987 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=100  Generation=100  Age=15  Best=0.00001101  BestSeed=85  Time=0.9113 Seconds  Run Time=93.6100 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=101  Generation=101  Age=16  Best=0.00001101  BestSeed=85  Time=0.9104 Seconds  Run Time=94.5204 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=102  Generation=102  Age=17  Best=0.00001101  BestSeed=85  Time=0.9105 Seconds  Run Time=95.4310 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=103  Generation=103  Age=18  Best=0.00001101  BestSeed=85  Time=0.9101 Seconds  Run Time=96.3411 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=104  Generation=104  Age=0  Best=0.00001100  BestSeed=104  Time=0.9133 Seconds  Run Time=97.2640 Seconds  TestError=0.00000045
FIRESTARTER_OPTIMIZE: Seed=105  Generation=105  Age=1  Best=0.00001100  BestSeed=104  Time=0.9254 Seconds  Run Time=98.1798 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=106  Generation=106  Age=2  Best=0.00001100  BestSeed=104  Time=0.9165 Seconds  Run Time=99.0963 Seconds  TestError=0.00000048
FIRESTARTER_OPTIMIZE: Seed=107  Generation=107  Age=3  Best=0.00001100  BestSeed=104  Time=0.9168 Seconds  Run Time=100.0131 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=108  Generation=108  Age=4  Best=0.00001100  BestSeed=104  Time=0.9165 Seconds  Run Time=100.9296 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=109  Generation=109  Age=0  Best=0.00001097  BestSeed=109  Time=0.9187 Seconds  Run Time=101.8579 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=110  Generation=110  Age=1  Best=0.00001097  BestSeed=109  Time=0.9277 Seconds  Run Time=102.7760 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=111  Generation=111  Age=2  Best=0.00001097  BestSeed=109  Time=0.9173 Seconds  Run Time=103.6933 Seconds  TestError=0.00000048
FIRESTARTER_OPTIMIZE: Seed=112  Generation=112  Age=3  Best=0.00001097  BestSeed=109  Time=0.9197 Seconds  Run Time=104.6130 Seconds  TestError=0.00000012
FIRESTARTER_OPTIMIZE: Seed=113  Generation=113  Age=4  Best=0.00001097  BestSeed=109  Time=0.9184 Seconds  Run Time=105.5314 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=114  Generation=114  Age=5  Best=0.00001097  BestSeed=109  Time=0.9194 Seconds  Run Time=106.4508 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=115  Generation=115  Age=6  Best=0.00001097  BestSeed=109  Time=0.9176 Seconds  Run Time=107.3685 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=116  Generation=116  Age=7  Best=0.00001097  BestSeed=109  Time=0.9191 Seconds  Run Time=108.2876 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=117  Generation=117  Age=8  Best=0.00001097  BestSeed=109  Time=0.9194 Seconds  Run Time=109.2069 Seconds  TestError=0.00000012
FIRESTARTER_OPTIMIZE: Seed=118  Generation=118  Age=9  Best=0.00001097  BestSeed=109  Time=0.9194 Seconds  Run Time=110.1263 Seconds  TestError=0.00000000
FIRESTARTER_OPTIMIZE: Seed=119  Generation=119  Age=10  Best=0.00001097  BestSeed=109  Time=0.9196 Seconds  Run Time=111.0459 Seconds  TestError=0.00000048
FIRESTARTER_OPTIMIZE: Seed=120  Generation=120  Age=11  Best=0.00001097  BestSeed=109  Time=0.9200 Seconds  Run Time=111.9659 Seconds  TestError=0.00000006
FIRESTARTER_OPTIMIZE: Seed=121  Generation=121  Age=12  Best=0.00001097  BestSeed=109  Time=0.9218 Seconds  Run Time=112.8877 Seconds  TestError=0.00000048
FIRESTARTER_OPTIMIZE: Seed=122  Generation=122  Age=13  Best=0.00001097  BestSeed=109  Time=0.9186 Seconds  Run Time=113.8063 Seconds  TestError=0.00000021
FIRESTARTER_OPTIMIZE: Seed=123  Generation=123  Age=14  Best=0.00001097  BestSeed=109  Time=0.9183 Seconds  Run Time=114.7246 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=124  Generation=124  Age=15  Best=0.00001097  BestSeed=109  Time=0.9217 Seconds  Run Time=115.6463 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=125  Generation=125  Age=16  Best=0.00001097  BestSeed=109  Time=0.9222 Seconds  Run Time=116.5685 Seconds  TestError=0.00000060
FIRESTARTER_OPTIMIZE: Seed=126  Generation=126  Age=17  Best=0.00001097  BestSeed=109  Time=0.9229 Seconds  Run Time=117.4914 Seconds  TestError=0.00000048
FIRESTARTER_OPTIMIZE: Seed=127  Generation=127  Age=18  Best=0.00001097  BestSeed=109  Time=0.9206 Seconds  Run Time=118.4120 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=128  Generation=128  Age=19  Best=0.00001097  BestSeed=109  Time=0.9183 Seconds  Run Time=119.3303 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Seed=129  Generation=129  Age=20  Best=0.00001097  BestSeed=109  Time=0.9231 Seconds  Run Time=120.2534 Seconds  TestError=0.00000000
FIRESTARTER_OPTIMIZE: Seed=130  Generation=130  Age=21  Best=0.00001097  BestSeed=109  Time=0.9295 Seconds  Run Time=121.1829 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Seed=131  Generation=131  Age=22  Best=0.00001097  BestSeed=109  Time=0.9202 Seconds  Run Time=122.1031 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Seed=132  Generation=132  Age=23  Best=0.00001097  BestSeed=109  Time=0.9230 Seconds  Run Time=123.0261 Seconds  TestError=0.00000000
FIRESTARTER_OPTIMIZE: Seed=133  Generation=133  Age=24  Best=0.00001097  BestSeed=109  Time=0.9211 Seconds  Run Time=123.9472 Seconds  TestError=0.00000048
FIRESTARTER_OPTIMIZE: Seed=134  Generation=134  Age=25  Best=0.00001097  BestSeed=109  Time=0.9240 Seconds  Run Time=124.8713 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=135  Generation=135  Age=26  Best=0.00001097  BestSeed=109  Time=0.9207 Seconds  Run Time=125.7919 Seconds  TestError=0.00000012
FIRESTARTER_OPTIMIZE: Seed=136  Generation=136  Age=27  Best=0.00001097  BestSeed=109  Time=0.9212 Seconds  Run Time=126.7131 Seconds  TestError=0.00000000
FIRESTARTER_OPTIMIZE: Seed=137  Generation=137  Age=28  Best=0.00001097  BestSeed=109  Time=0.9208 Seconds  Run Time=127.6339 Seconds  TestError=0.00000007
FIRESTARTER_OPTIMIZE: Seed=138  Generation=138  Age=29  Best=0.00001097  BestSeed=109  Time=0.9193 Seconds  Run Time=128.5532 Seconds  TestError=0.00000012
FIRESTARTER_OPTIMIZE: Seed=139  Generation=139  Age=30  Best=0.00001097  BestSeed=109  Time=0.9208 Seconds  Run Time=129.4741 Seconds  TestError=0.00000000
FIRESTARTER_OPTIMIZE: Seed=140  Generation=140  Age=31  Best=0.00001097  BestSeed=109  Time=0.9221 Seconds  Run Time=130.3961 Seconds  TestError=0.00000012
FIRESTARTER_OPTIMIZE: Seed=141  Generation=141  Age=32  Best=0.00001097  BestSeed=109  Time=0.9245 Seconds  Run Time=131.3206 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=142  Generation=142  Age=33  Best=0.00001097  BestSeed=109  Time=0.9218 Seconds  Run Time=132.2424 Seconds  TestError=0.00000000
