instructions = 32;
registers = 32;
opcodes = 2;
variations = 3;
samples = 15;

sampleMin = 0.000000f;
sampleMax = 6.283185f;
evolveFactor = 0.100000f;
evolveStartFactor = 4.000000f;
evolveStartResult = 10.000000f;
evolveCandidates = 16;

mode = FIRESTARTER_UNIT;
states = 4;
units = 1;
process = 0;
population = 69632;
iterations = 256;
generations = 100;
precision = 256;
evolve = 0;
attempts = 32;
seed = 0;

FIRESTARTER_OPTIMIZE: Generation:  36  Best=0.00014806  Seed=C0A957DE  ResultHash=A323  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  37  Best=0.00014806  Seed=C0A95842  ResultHash=072C  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  38  Best=0.00014395  Seed=C0A958A6  ResultHash=A478  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  39  Best=0.00014395  Seed=C0A9590A  ResultHash=9C65  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  40  Best=0.00014395  Seed=C0A9596E  ResultHash=8175  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  41  Best=0.00014395  Seed=C0A959D2  ResultHash=393C  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  42  Best=0.00014395  Seed=C0A95A36  ResultHash=3C19  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  43  Best=0.00014395  Seed=C0A95A9A  ResultHash=5C93  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  44  Best=0.00014395  Seed=C0A95AFE  ResultHash=DDB7  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  45  Best=0.00014395  Seed=C0A95B62  ResultHash=6E7B  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  46  Best=0.00014395  Seed=C0A95BC6  ResultHash=937A  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  47  Best=0.00014395  Seed=C0A95C2A  ResultHash=0525  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  48  Best=0.00014395  Seed=C0A95C8E  ResultHash=393D  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  49  Best=0.00014395  Seed=C0A95CF2  ResultHash=779F  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  50  Best=0.00014395  Seed=C0A95D56  ResultHash=2BB1  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  51  Best=0.00014395  Seed=C0A95DBA  ResultHash=8A23  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  52  Best=0.00014395  Seed=C0A95E1E  ResultHash=2398  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  53  Best=0.00014395  Seed=C0A95E82  ResultHash=7982  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  54  Best=0.00014395  Seed=C0A95EE6  ResultHash=CD1E  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  55  Best=0.00014395  Seed=C0A95F4A  ResultHash=3205  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  56  Best=0.00014395  Seed=C0A95FAE  ResultHash=A796  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  57  Best=0.00014395  Seed=C0A96012  ResultHash=5A77  ProgramHash=EF75
