CUDA devices = 1
Device 0: NVIDIA GeForce RTX 4090

variations = 3
samples = 15
instructions = 32
registers = 29
opcodes = 2
patternOpcodes = 4

targetMin = 0.000000f
targetMax = 6.283185f

mode = FIRESTARTER_EVOLVE
evolveSeed = 0
optimizeSeed = 0
tests = 1
seeds = 64
units = 4
population = 278528
iterations = 64
optimizations = 500
precision = 0
candidates = 16
attempts = 64

scale = 0.100000f
startScale = 2.000000f
startResult = 10.000000f

FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=12  Id=11  CopyId=62  Generation=  4  Age=  1  Evolution= 3  Old Result=0.00013900  Bad Result=0.00033396  Best=0.00006288  BestError=0.00000075  BestAge=2
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=13  Id=54  CopyId=62  Generation=  4  Age=  1  Evolution= 2  Old Result=0.00013936  Bad Result=0.00020653  Best=0.00006288  BestError=0.00000075  BestAge=2
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=14  Id=36  CopyId=62  Generation=  4  Age=  0  Evolution= 4  Old Result=0.00013971 >New Result=0.00010353  Best=0.00006288  BestError=0.00000075  BestAge=2
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=15  Id=32  CopyId=50  Generation=  4  Age=  0  Evolution= 5  Old Result=0.00014305 >New Result=0.00010514  Best=0.00006288  BestError=0.00000075  BestAge=2
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=16  Id=61  CopyId=62  Generation=  4  Age=  0  Evolution= 4  Old Result=0.00014460 >New Result=0.00008948  Best=0.00006288  BestError=0.00000075  BestAge=2
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=17  Id=55  CopyId=62  Generation=  4  Age=  1  Evolution= 4  Old Result=0.00015581  Bad Result=0.00029701  Best=0.00006288  BestError=0.00000075  BestAge=2
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=18  Id=38  CopyId=62  Generation=  4  Age=  1  Evolution= 3  Old Result=0.00015782  Bad Result=0.00022260  Best=0.00006288  BestError=0.00000075  BestAge=2
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=19  Id=27  CopyId=62  Generation=  4  Age=  0  Evolution= 3  Old Result=0.00015789 >New Result=0.00012696  Best=0.00006288  BestError=0.00000075  BestAge=2
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=20  Id=60  CopyId=62  Generation=  4  Age=  1  Evolution= 4  Old Result=0.00015801  Bad Result=0.00028306  Best=0.00006288  BestError=0.00000075  BestAge=2
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=21  Id=31  CopyId=62  Generation=  4  Age=  0  Evolution= 4  Old Result=0.00016141 *New Result=0.00006264  Best=0.00006264  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=22  Id=56  CopyId=62  Generation=  4  Age=  0  Evolution= 3  Old Result=0.00016766 >New Result=0.00015020  Best=0.00006264  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=23  Id=25  CopyId=62  Generation=  4  Age=  1  Evolution= 2  Old Result=0.00016817  Bad Result=0.00020465  Best=0.00006264  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=24  Id=15  CopyId=54  Generation=  4  Age=  1  Evolution= 3  Old Result=0.00017023  Bad Result=0.00036579  Best=0.00006264  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=25  Id=11  CopyId=62  Generation=  4  Age=  3  Evolution= 2  Old Result=0.00017035  Bad Result=0.00028124  Best=0.00006264  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=26  Id= 1  CopyId=62  Generation=  4  Age=  1  Evolution= 3  Old Result=0.00017327  Bad Result=0.00027466  Best=0.00006264  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=27  Id=43  CopyId=62  Generation=  4  Age=  3  Evolution= 2  Old Result=0.00017780  Bad Result=0.00023794  Best=0.00006264  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=28  Id=62  CopyId=62  Generation=  4  Age=  1  Evolution= 3  Old Result=0.00018543  Bad Result=0.00020927  Best=0.00006264  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=29  Id=62  CopyId=62  Generation=  4  Age=  1  Evolution= 2  Old Result=0.00019157  Bad Result=0.00030202  Best=0.00006264  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=30  Id=15  CopyId=62  Generation=  4  Age=  2  Evolution= 3  Old Result=0.00019193  Bad Result=0.00028396  Best=0.00006264  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=31  Id=26  CopyId=62  Generation=  4  Age=  1  Evolution= 3  Old Result=0.00019205  Bad Result=0.00061534  Best=0.00006264  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=32  Id=28  CopyId=62  Generation=  4  Age=  2  Evolution= 3  Old Result=0.00019944  Bad Result=0.00048840  Best=0.00006264  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=33  Id= 3  CopyId=54  Generation=  4  Age=  2  Evolution= 3  Old Result=0.00021344  Bad Result=0.00204769  Best=0.00006264  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=34  Id=53  CopyId=62  Generation=  4  Age=  1  Evolution= 4  Old Result=0.00021374  Bad Result=0.00024313  Best=0.00006264  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=35  Id=42  CopyId=62  Generation=  4  Age=  3  Evolution= 2  Old Result=0.00022221  Bad Result=0.00026965  Best=0.00006264  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=36  Id=62  CopyId=54  Generation=  4  Age=  3  Evolution= 2  Old Result=0.00022459  Bad Result=0.00068569  Best=0.00006264  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=37  Id=46  CopyId=50  Generation=  4  Age=  1  Evolution= 3  Old Result=0.00022769  Bad Result=0.00034195  Best=0.00006264  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=38  Id=37  CopyId=37  Generation=  4  Age=  4  Evolution= 1  Old Result=0.00022906  Bad Result=0.00026722  Best=0.00006264  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=39  Id=45  CopyId=62  Generation=  4  Age=  0  Evolution= 5  Old Result=0.00024229 >New Result=0.00009632  Best=0.00006264  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=40  Id=27  CopyId=62  Generation=  4  Age=  2  Evolution= 2  Old Result=0.00024486  Bad Result=0.00035143  Best=0.00006264  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=41  Id= 2  CopyId=62  Generation=  4  Age=  0  Evolution= 4  Old Result=0.00024521 >New Result=0.00015533  Best=0.00006264  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=42  Id=57  CopyId=62  Generation=  4  Age=  0  Evolution= 4  Old Result=0.00024694 >New Result=0.00017971  Best=0.00006264  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=43  Id=46  CopyId=62  Generation=  4  Age=  0  Evolution= 4  Old Result=0.00024879 >New Result=0.00023150  Best=0.00006264  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=44  Id=54  CopyId=62  Generation=  4  Age=  0  Evolution= 3  Old Result=0.00024933 >New Result=0.00016752  Best=0.00006264  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=45  Id=24  CopyId=62  Generation=  4  Age=  2  Evolution= 3  Old Result=0.00025165  Bad Result=0.00040877  Best=0.00006264  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=46  Id=62  CopyId=62  Generation=  4  Age=  1  Evolution= 3  Old Result=0.00025630  Bad Result=0.00044468  Best=0.00006264  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=47  Id=54  CopyId=62  Generation=  4  Age=  0  Evolution= 2  Old Result=0.00025700 >New Result=0.00009760  Best=0.00006264  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=48  Id=47  CopyId=62  Generation=  4  Age=  0  Evolution= 3  Old Result=0.00026268 >New Result=0.00009513  Best=0.00006264  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=49  Id=59  CopyId=62  Generation=  4  Age=  1  Evolution= 3  Old Result=0.00026279  Bad Result=0.00029242  Best=0.00006264  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=50  Id=26  CopyId=62  Generation=  4  Age=  1  Evolution= 4  Old Result=0.00026524  Bad Result=0.00114548  Best=0.00006264  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=51  Id=50  CopyId=62  Generation=  4  Age=  0  Evolution= 4  Old Result=0.00026655 >New Result=0.00023568  Best=0.00006264  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=52  Id=25  CopyId=25  Generation=  4  Age=  4  Evolution= 1  Old Result=0.00026983  Bad Result=0.00033766  Best=0.00006264  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=53  Id=40  CopyId=62  Generation=  4  Age=  0  Evolution= 4  Old Result=0.00027013 >New Result=0.00018486  Best=0.00006264  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=54  Id=21  CopyId=62  Generation=  4  Age=  0  Evolution= 4  Old Result=0.00027281 >New Result=0.00010011  Best=0.00006264  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=55  Id=59  CopyId=54  Generation=  4  Age=  3  Evolution= 2  Old Result=0.00027508  Bad Result=0.00046967  Best=0.00006264  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=56  Id=15  CopyId=54  Generation=  4  Age=  1  Evolution= 2  Old Result=0.00027546  Bad Result=0.00084913  Best=0.00006264  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=57  Id=49  CopyId=50  Generation=  4  Age=  3  Evolution= 2  Old Result=0.00028360  Bad Result=0.00042463  Best=0.00006264  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=58  Id=45  CopyId=50  Generation=  4  Age=  2  Evolution= 3  Old Result=0.00028562  Bad Result=0.00121799  Best=0.00006264  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=59  Id= 7  CopyId=62  Generation=  4  Age=  1  Evolution= 3  Old Result=0.00028616  Bad Result=0.00067592  Best=0.00006264  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=60  Id=16  CopyId=62  Generation=  4  Age=  0  Evolution= 4  Old Result=0.00028887 >New Result=0.00011897  Best=0.00006264  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=61  Id= 1  CopyId=62  Generation=  4  Age=  0  Evolution= 4  Old Result=0.00030094 >New Result=0.00017594  Best=0.00006264  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=62  Id=26  CopyId=62  Generation=  4  Age=  2  Evolution= 3  Old Result=0.00030386  Bad Result=0.00182092  Best=0.00006264  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=63  Id=62  CopyId=25  Generation=  4  Age=  2  Evolution= 2  Old Result=0.00031543  Bad Result=0.00071239  Best=0.00006264  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index= 0  Id=31  CopyId=62  Generation=  5  Age=  1  Evolution= 4  Old Result=0.00006264  Bad Result=0.00006902  Best=0.00006264  BestError=0.00000036  BestAge=1
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index= 1  Id=59  CopyId=62  Generation=  5  Age=  3  Evolution= 2  Old Result=0.00006288  Bad Result=0.00007391  Best=0.00006264  BestError=0.00000036  BestAge=1
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index= 2  Id=27  CopyId=62  Generation=  5  Age=  2  Evolution= 3  Old Result=0.00007623  Bad Result=0.00007838  Best=0.00006264  BestError=0.00000036  BestAge=1
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index= 3  Id=33  CopyId=62  Generation=  5  Age=  3  Evolution= 3  Old Result=0.00008118  Bad Result=0.00017488  Best=0.00006264  BestError=0.00000036  BestAge=1
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index= 4  Id=37  CopyId=62  Generation=  5  Age=  1  Evolution= 3  Old Result=0.00008768  Bad Result=0.00031573  Best=0.00006264  BestError=0.00000036  BestAge=1
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index= 5  Id=21  CopyId=50  Generation=  5  Age=  3  Evolution= 3  Old Result=0.00008845  Bad Result=0.00018793  Best=0.00006264  BestError=0.00000036  BestAge=1
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index= 6  Id=61  CopyId=62  Generation=  5  Age=  1  Evolution= 4  Old Result=0.00008948  Bad Result=0.00055099  Best=0.00006264  BestError=0.00000036  BestAge=1
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index= 7  Id=28  CopyId=62  Generation=  5  Age=  2  Evolution= 3  Old Result=0.00009060  Bad Result=0.00017387  Best=0.00006264  BestError=0.00000036  BestAge=1
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index= 8  Id=47  CopyId=62  Generation=  5  Age=  0  Evolution= 4  Old Result=0.00009513 >New Result=0.00008368  Best=0.00006264  BestError=0.00000036  BestAge=1
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index= 9  Id=45  CopyId=62  Generation=  5  Age=  1  Evolution= 5  Old Result=0.00009632  Bad Result=0.00027853  Best=0.00006264  BestError=0.00000036  BestAge=1
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=10  Id=54  CopyId=62  Generation=  5  Age=  1  Evolution= 2  Old Result=0.00009760  Bad Result=0.00011688  Best=0.00006264  BestError=0.00000036  BestAge=1
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=11  Id=41  CopyId=62  Generation=  5  Age=  0  Evolution= 3  Old Result=0.00009964 *New Result=0.00005186  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=12  Id=21  CopyId=62  Generation=  5  Age=  1  Evolution= 4  Old Result=0.00010011  Bad Result=0.00012159  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=13  Id=36  CopyId=62  Generation=  5  Age=  1  Evolution= 4  Old Result=0.00010353  Bad Result=0.00011837  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=14  Id=32  CopyId=50  Generation=  5  Age=  1  Evolution= 5  Old Result=0.00010514  Bad Result=0.00025362  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=15  Id=26  CopyId=62  Generation=  5  Age=  2  Evolution= 3  Old Result=0.00010586  Bad Result=0.00013137  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=16  Id=37  CopyId=62  Generation=  5  Age=  2  Evolution= 2  Old Result=0.00010639  Bad Result=0.00029978  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=17  Id=58  CopyId=62  Generation=  5  Age=  3  Evolution= 3  Old Result=0.00011802  Bad Result=0.00031954  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=18  Id=16  CopyId=62  Generation=  5  Age=  1  Evolution= 4  Old Result=0.00011897  Bad Result=0.00039583  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=19  Id=56  CopyId=62  Generation=  5  Age=  0  Evolution= 4  Old Result=0.00012016 >New Result=0.00005352  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=20  Id=16  CopyId=62  Generation=  5  Age=  3  Evolution= 3  Old Result=0.00012493  Bad Result=0.00062513  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=21  Id=27  CopyId=62  Generation=  5  Age=  1  Evolution= 3  Old Result=0.00012696  Bad Result=0.00024968  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=22  Id=54  CopyId=62  Generation=  5  Age=  0  Evolution= 4  Old Result=0.00013528 >New Result=0.00011754  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=23  Id=11  CopyId=62  Generation=  5  Age=  2  Evolution= 3  Old Result=0.00013900  Bad Result=0.00465292  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=24  Id=54  CopyId=62  Generation=  5  Age=  0  Evolution= 3  Old Result=0.00013936 >New Result=0.00005448  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=25  Id=36  CopyId=62  Generation=  5  Age=  2  Evolution= 3  Old Result=0.00013971  Bad Result=0.00067574  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=26  Id=32  CopyId=62  Generation=  5  Age=  2  Evolution= 4  Old Result=0.00014305  Bad Result=0.00043667  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=27  Id=61  CopyId=62  Generation=  5  Age=  2  Evolution= 3  Old Result=0.00014460  Bad Result=0.00018799  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=28  Id=56  CopyId=62  Generation=  5  Age=  1  Evolution= 3  Old Result=0.00015020  Bad Result=0.00027859  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=29  Id= 2  CopyId=62  Generation=  5  Age=  1  Evolution= 4  Old Result=0.00015533  Bad Result=0.00021982  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=30  Id=55  CopyId=62  Generation=  5  Age=  2  Evolution= 4  Old Result=0.00015581  Bad Result=0.00018227  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=31  Id=38  CopyId=62  Generation=  5  Age=  2  Evolution= 3  Old Result=0.00015782  Bad Result=0.00048184  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=32  Id=27  CopyId=62  Generation=  5  Age=  0  Evolution= 3  Old Result=0.00015789 >New Result=0.00013930  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=33  Id=60  CopyId=62  Generation=  5  Age=  2  Evolution= 4  Old Result=0.00015801  Bad Result=0.02025389  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=34  Id=31  CopyId=62  Generation=  5  Age=  2  Evolution= 3  Old Result=0.00016141  Bad Result=0.00024417  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=35  Id=54  CopyId=62  Generation=  5  Age=  1  Evolution= 3  Old Result=0.00016752  Bad Result=0.00022960  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=36  Id=56  CopyId=62  Generation=  5  Age=  4  Evolution= 2  Old Result=0.00016766  Bad Result=0.00067306  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=37  Id=25  CopyId=62  Generation=  5  Age=  2  Evolution= 2  Old Result=0.00016817  Bad Result=0.00171775  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=38  Id=15  CopyId=54  Generation=  5  Age=  2  Evolution= 3  Old Result=0.00017023  Bad Result=0.00017967  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=39  Id=11  CopyId=62  Generation=  5  Age=  4  Evolution= 2  Old Result=0.00017035  Bad Result=0.00024021  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=40  Id= 1  CopyId=62  Generation=  5  Age=  2  Evolution= 3  Old Result=0.00017327  Bad Result=0.00063789  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=41  Id= 1  CopyId=62  Generation=  5  Age=  0  Evolution= 5  Old Result=0.00017594 >New Result=0.00006354  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=42  Id=43  CopyId=62  Generation=  5  Age=  4  Evolution= 2  Old Result=0.00017780  Bad Result=0.00029349  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=43  Id=57  CopyId=62  Generation=  5  Age=  0  Evolution= 5  Old Result=0.00017971 >New Result=0.00012374  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=44  Id=40  CopyId=62  Generation=  5  Age=  1  Evolution= 4  Old Result=0.00018486  Bad Result=0.00026292  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=45  Id=62  CopyId=62  Generation=  5  Age=  0  Evolution= 4  Old Result=0.00018543 >New Result=0.00015920  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=46  Id=62  CopyId=62  Generation=  5  Age=  0  Evolution= 3  Old Result=0.00019157 >New Result=0.00006211  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=47  Id=15  CopyId=62  Generation=  5  Age=  0  Evolution= 4  Old Result=0.00019193 >New Result=0.00016743  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=48  Id=26  CopyId=62  Generation=  5  Age=  0  Evolution= 4  Old Result=0.00019205 >New Result=0.00017684  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=49  Id=28  CopyId=62  Generation=  5  Age=  3  Evolution= 3  Old Result=0.00019944  Bad Result=0.00038105  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=50  Id= 3  CopyId=62  Generation=  5  Age=  0  Evolution= 4  Old Result=0.00021344 >New Result=0.00010133  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=51  Id=53  CopyId=62  Generation=  5  Age=  0  Evolution= 5  Old Result=0.00021374 >New Result=0.00012633  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=52  Id=42  CopyId=62  Generation=  5  Age=  0  Evolution= 3  Old Result=0.00022221 >New Result=0.00007272  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=53  Id=62  CopyId=62  Generation=  5  Age=  0  Evolution= 3  Old Result=0.00022459 >New Result=0.00016592  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=54  Id=46  CopyId=62  Generation=  5  Age=  0  Evolution= 4  Old Result=0.00022769 >New Result=0.00015759  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=55  Id=37  CopyId=62  Generation=  5  Age=  0  Evolution= 2  Old Result=0.00022906 >New Result=0.00019038  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=56  Id=46  CopyId=62  Generation=  5  Age=  0  Evolution= 5  Old Result=0.00023150 >New Result=0.00014470  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=57  Id=50  CopyId=62  Generation=  5  Age=  0  Evolution= 5  Old Result=0.00023568 >New Result=0.00014901  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=58  Id=45  CopyId=62  Generation=  5  Age=  0  Evolution= 5  Old Result=0.00024229 >New Result=0.00012696  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=59  Id=27  CopyId=62  Generation=  5  Age=  0  Evolution= 3  Old Result=0.00024486 >New Result=0.00006902  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=60  Id= 2  CopyId=62  Generation=  5  Age=  0  Evolution= 4  Old Result=0.00024521 >New Result=0.00017321  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=61  Id=57  CopyId=62  Generation=  5  Age=  3  Evolution= 3  Old Result=0.00024694  Bad Result=0.00028533  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=62  Id=46  CopyId=62  Generation=  5  Age=  0  Evolution= 4  Old Result=0.00024879 >New Result=0.00022796  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index=63  Id=54  CopyId=62  Generation=  5  Age=  0  Evolution= 3  Old Result=0.00024933 >New Result=0.00016296  Best=0.00005186  BestError=0.00000036  BestAge=0
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index= 0  Id=41  CopyId=62  Generation=  6  Age=  1  Evolution= 3  Old Result=0.00005186  Bad Result=0.00011879  Best=0.00005186  BestError=0.00000036  BestAge=1
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index= 1  Id=56  CopyId=62  Generation=  6  Age=  1  Evolution= 4  Old Result=0.00005352  Bad Result=0.00019455  Best=0.00005186  BestError=0.00000036  BestAge=1
FIRESTARTER_EVOLVE: Seed=0  Test= 8  Index= 2  Id=54  CopyId=62  Generation=  6  Age=  1  Evolution= 3  Old Result=0.00005448  Bad Result=0.00014627  Best=0.00005186  BestError=0.00000036  BestAge=1
